serie,episode,content,name,time,likes_count,answer_count,sentiment,keywords,categories
safia,18,وييين كتبوو ؟ ​@MadatAya,@mima499,2 weeks ago, ,0,negative,TV show - confusion,Criticism of the Ending
safia,18,قتلوني بالضحك تتنمري على راجلك 😂😂😂,@amelaitali8470,2 weeks ago,8,0,positive,TV show - humor,Praise for the Series
safia,18,😂😂😂😂😂,@BENDJEDDAH,2 weeks ago,1,0,positive,TV show - enjoyment,Praise for the Series
safia,18,اللهم صل وسلم على سيدنا وحبيبنا محمد صلى الله عليه و سلم ❤️,@ImenChetitah,2 weeks ago,51,0,positive,prayer - blessing,Emotional Response
safia,18,ربي لا تذرني فردا و انت خير الوارثين,@NaNo-rn1tg,2 weeks ago,108,5,positive,prayer - family,Emotional Response
safia,18,الله يعمر حجرك بالبنين و البنات,@drawing.yacine,2 weeks ago, ,0,positive,prayer - blessing,Emotional Response
safia,18,ربي يرزقك,@FatiBrino-rm5jp,2 weeks ago,1,0,positive,prayer - blessing,Emotional Response
safia,18,ربي يمدلك ما تتمنى,@guerrouahenehamida883,2 weeks ago, ,0,positive,prayer - blessing,Emotional Response
safia,18,ربي يرزقك,@respect_everyone90,2 weeks ago, ,0,positive,prayer - blessing,Emotional Response
safia,18,امين يارب,@KenzaDjouama,6 days ago, ,0,positive,prayer - blessing,Emotional Response
safia,18,صحا فطوركم,@DjazaiAbdellha,2 weeks ago,2,0,positive,food - greeting,Emotional Response
safia,18,حلقة اليوم معجبتنيش,@MoloudMouloud-y8w,2 weeks ago,5,0,negative,TV show - disappointment,Criticism of the Ending
safia,18,صلو على النبي محمد صلى الله عليه و سلم,@musiclife7273,2 weeks ago,21,1,positive,prayer - blessing,Emotional Response
safia,18,اللهم صل و سلم على سيدنا وحبيبنا محمد صلى الله عليه و سلم ❤️,@ImenChetitah,2 weeks ago, ,0,positive,prayer - blessing,Emotional Response
safia,18,😂😂😂😂😂,@AmelTafer-s5m,2 weeks ago,1,0,positive,TV show - enjoyment,Praise for the Series
safia,18,😂❤❤😂,@GhinaMoon,2 weeks ago,1,0,positive,TV show - enjoyment,Praise for the Series
safia,18,صفيةتحلبت راهي تحكم,@MoloudMouloud-y8w,2 weeks ago (edited),5,0,neutral,TV show - character,Character Analysis
safia,18,اشهد ان لا اله الا الله محمد رسول الله ❤❤❤,@Nfnn-x5g,2 weeks ago,24,1,positive,prayer - blessing,Emotional Response
safia,18,اللهم صل و سلم على سيدنا وحبيبنا محمد صلى الله عليه و سلم ❤️,@ImenChetitah,2 weeks ago, ,0,positive,prayer - blessing,Emotional Response
safia,18,راهي تتوحم 😂😂,@FafaBou-w1s,2 weeks ago,6,0,positive,TV show - humor,Praise for the Series
safia,18,القط افهم و عبد القادر مزال مفهمش بلي زوجته الكريمة حامل 🤦🏻‍♀️🤦🏻‍♀️🤣🤣🤣🤣,@ZinebBenadi-f5p,2 weeks ago,26,0,positive,TV show - humor,Praise for the Series
safia,18,صحا فطوركم الأحباب ❤️ 🌙 😍,@Madinatoumi,2 weeks ago,7,1,positive,food - greeting,Emotional Response
safia,18,الله يسلمك ونتي زادا لباس 😊,@banissamca5535,2 weeks ago, ,0,positive,greeting - blessing,Emotional Response
safia,18,اللهم صل وسلم وبارك على سيدنا محمد وعلى آله الطيبين  عدد السنين والدهور عدد سجدات المسلمين ❤❤❤,@Chahrazad-b8j,2 weeks ago (edited),29,2,positive,prayer - blessing,Emotional Response
safia,18,تصحيح فقط اللهم صل و ليس صلي لأن هذه الأخيرة صيغة تأنيث لا تصح,@neghmouchiimane2581,2 weeks ago,1,0,neutral,prayer - correction,Expectation vs. Reality
safia,18,@neghmouchiimane2581  تم. التصحيح شكرا ♥♥♥,@Chahrazad-b8j,2 weeks ago, ,0,positive,correction - gratitude,Emotional Response
safia,18,اصحاب الدقيقة الثانية روطار اين انتم هجوم    جيش لماعن هجوم 😂😂😂❤❤❤❤❤ ناقص خمسة,@Chahrazad-b8j,2 weeks ago,19,1,positive,TV show - humor,Praise for the Series
safia,18,هني جيت 😂😂😂😂,@hamiid1129,2 weeks ago, ,0,positive,TV show - enjoyment,Praise for the Series
safia,18,استغفرالله العظيم الذي لا إله إلاّ هو الحي القيوم واتوب اليه,@Chahrazad-b8j,2 weeks ago,16,0,positive,prayer - forgiveness,Emotional Response
safia,18,شروق سرقوني كي ربحت في ديما رابحين ممدوليش كادو,@kimlisa68,2 weeks ago,226,31,negative,TV show - disappointment,Criticism of the Ending
safia,18,ههههه 😅علاه كذابين أصلا كي تعيطيلهم مايرفدوش 😊,@banissamca5535,2 weeks ago,17,0,positive,TV show - humor,Praise for the Series
safia,18,ياوختي سرقوها الشروق عبد قادر قولهم يخصوها😅😅😅,@TyTy-xz9cq,2 weeks ago,9,0,positive,TV show - humor,Praise for the Series
safia,18,صح كذبة هذيك نهار كلولي كامل ليزينيتي ومحبوش يرفدو والله غير متسيوش راني نقولكم​ @banissamca5535 ,@SousouSmayili,2 weeks ago, ,0,negative,TV show - disappointment,Criticism of the Ending
safia,18,Please don't🎉😅😊p ex p,@Chebli-t3k,2 weeks ago,2,0,positive,TV show - enjoyment,Praise for the Series
safia,18,ما تقوليليش  بلي كنتي مامنتهم,@YasminaLitim,2 weeks ago,11,0,negative,TV show - disappointment,Criticism of the Ending
safia,18,باينة بلي كذبة ونتي امنتيهم,@DouniaChirazBelfkroun,2 weeks ago,9,0,negative,TV show - disappointment,Criticism of the Ending
safia,18,انا بكري كي كنت صغيرة شاركت مع irban ف radio حصة تاع ضربة تاع رمضان قالي غني تربحي تليفون ربحت قالي نبعت هولك مبعتلي والو عيطتلو فالحصة تاع الفطار قتلو وين راه بهدلتو en live وناس تسمع ويزيد يبلعط فيا قالي مزال مالحقتش برك 😂 ايه ياحسراه كنا صغار نحسبو كبار ميكدبوش😊,@natachabenabi901,2 weeks ago,28,0,positive,TV show - humor,Praise for the Series
safia,18,ههههههههههههههههععععععهههههه,@samiasou7465,2 weeks ago,2,0,positive,TV show - enjoyment,Praise for the Series
safia,18,شحال عندك ملي ربحتي ؟,@KhalidaFodil,2 weeks ago,2,0,neutral,TV show - prize,Expectation vs. Reality
safia,18,😂😂😂😂,@AmineTenkhi,2 weeks ago, ,0,positive,TV show - enjoyment,Praise for the Series
safia,18,😂😂😂😂😂😂,@AmineTenkhi,2 weeks ago,1,0,positive,TV show - enjoyment,Praise for the Series
safia,18,واش قالولك ربحتي ؟؟ ربيعة تقول أنتوما إلي تجيو تدو ليكادو تاعكم ؟؟ 🤔🤔😌,@doudargyz6681,2 weeks ago,4,0,negative,TV show - disappointment,Criticism of the Ending
safia,18,رمضان ويكدبو على الناس مانعرف يصومو ولا ياكلو رمضان,@badrokaim9824,2 weeks ago,3,0,negative,TV show - disappointment,Criticism of the Ending
safia,18,​ @badrokaim9824 😅😅😅😅😅 صح كلامك والله غير  ضحكت,@aminamin9137,2 weeks ago, ,0,positive,TV show - humor,Praise for the Series
safia,18,تروحي ليهم يعطيوك الهدية ديالك ختي ربحت العام لي فات و راحت لعندهم داتها,@AnyaDz-o8p,2 weeks ago,2,0,neutral,TV show - prize,Expectation vs. Reality
safia,18,😅😅😅😅😅,@karimaa2279,2 weeks ago, ,0,positive,TV show - enjoyment,Praise for the Series
safia,18,لا بلاك انتي لي مرحتيش تجيبي الكادوا ههه😂,@ademsegueni929,2 weeks ago,1,0,positive,TV show - humor,Praise for the Series
safia,18,😂😂😂😂😂😂😂😂😂😂​ @TyTy-xz9cq ,@فطيمةفطيمة-ك4ق,2 weeks ago, ,0,positive,TV show - enjoyment,Praise for the Series
safia,18,الطماع يكلو الكذاب,@DiorDior-n5p,2 weeks ago, ,0,neutral,TV show - proverb,Character Analysis
safia,18,لعام ليفات ربحت في لمة رمضان ومامدوليش لكادو كذابين صح,@ImenImenzoughleche,2 weeks ago, ,0,negative,TV show - disappointment,Criticism of the Ending
safia,18,انا ربحت في نهار رمضان 2023  مبعتوليش لكادو,@ahlembouch4115,2 weeks ago, ,0,negative,TV show - disappointment,Criticism of the Ending
safia,18,انا مدولي لكادو تاعي,@ImadTarak,2 weeks ago, ,0,positive,TV show - prize,Praise for the Series
safia,18,❤ربي❤❤😢😅😅🎉🎉😅🎉😅😅🎉,@FairouzChichi,2 weeks ago, ,0,positive,TV show - enjoyment,Praise for the Series
safia,18,مكاش منها بركاي متخرطي,@MoufdiZakaria-i4u,2 weeks ago, ,0,negative,TV show - disappointment,Criticism of the Ending
safia,18,روحي ليهم للمقر و استفسري,@misslina3426,2 weeks ago, ,0,neutral,TV show - inquiry,Expectation vs. Reality
safia,18,هههه صح  عندك حق😂😂😂😂,@بشيررحماني-ت2و,2 weeks ago, ,0,positive,TV show - humor,Praise for the Series
safia,18,ههه,@HananDjellali,2 weeks ago, ,0,positive,TV show - enjoyment,Praise for the Series
safia,18,مدر لمن في حتى وحد😢,@DJABRIRAOUF,2 weeks ago, ,0,negative,TV show - disappointment,Criticism of the Ending
safia,18,ونتي تامني؟,@ميمي-ث3غ6س,2 weeks ago, ,0,negative,TV show - disappointment,Criticism of the Ending
safia,18,كذابة انا عطاهولي الكادو,@younsimourad4944,11 days ago, ,0,positive,TV show - prize,Praise for the Series
safia,18,اتصلي بيهم اتصلت وحدة قالولها كادواتكم يبقاو حتان تجيو,@mimimasmoudi2882,5 days ago, ,0,neutral,TV show - inquiry,Expectation vs. Reality
safia,18,اللهم صلي على سيدنا محمد ❤,@RayaneKadri-t3k,2 weeks ago,18,2,positive,prayer - blessing,Emotional Response
safia,18,تصحيح فقط اللهم صل و ليس صلي لأن هذه الأخيرة صيغة تأنيث لا تصح,@neghmouchiimane2581,2 weeks ago,1,0,neutral,prayer - correction,Expectation vs. Reality
safia,18,اللهم صل وسلم وبارك على سيدنا وحبيبنا محمد صلى الله عليه وسلم وبارك.عليه وعلى آله وصحبه أجمعين,@KhadidjaBettaher,2 weeks ago, ,0,positive,prayer - blessing,Emotional Response
safia,18,"Saha Ramdankoum à tous depuis le Canada ! 🌙✨

رمضان مبارك للجميع من كندا! 🌙✨

Ramadan Mubarak to everyone from Canada! 🌙✨",@GlobalHarmony06,2 weeks ago,6,1,positive,Ramadan - greeting,Emotional Response
safia,18,رمضان مبارك,@oumanes2538,2 weeks ago, ,0,positive,Ramadan - greeting,Emotional Response
safia,18,‏‪10:57‬‏ 😅😅😅,@MidouMidou-09,2 weeks ago,2,1,positive,TV show - humor,Praise for the Series
safia,18,😂😂😂😂😂😂😂😂😂,@israa-l1k,2 weeks ago, ,0,positive,TV show - enjoyment,Praise for the Series
safia,18,😂😂😂😂,@hassinabehloul4064,2 weeks ago,1,0,positive,TV show - enjoyment,Praise for the Series
safia,18,شكراً لشركة الإنتاج وكل الطاقم الفني بما فيهم جميع الفنانين المشاركين في المسلسل على هذا الأداء الرائع المقدم للجمهور العزيز❤️,@Salah_aougrout_official,2 weeks ago,69,9,positive,TV show - appreciation,Praise for the Series
safia,18,"ربي يشفيك فناننا القدير 
وربي يشفي كل مريض",@mohamedbeni701,2 weeks ago,2,0,positive,actor - health,Emotional Response
safia,18,و الله شوية صبرتنا صفية على غيابك. إن شاء الله عودة قوية عن قريب و الله يشفيك و يشفي كل المومنين,@samsoumsam348,2 weeks ago (edited),2,0,positive,actor - health,Emotional Response
safia,18,توحشناك بزاف استاذ صالح. ربي ايشافيك وايعافيك .🎉🎉🎉🎉,@ZakiZaki23-c5k,2 weeks ago,2,0,positive,actor - health,Emotional Response
safia,18,يا عمري صويلح. ربي يشافيك و يعافيك,@lamiamaya8369,2 weeks ago,1,0,positive,actor - health,Emotional Response
safia,18,هههه ضحكوني التعليقات امنتو بلي صالح اوغروت 😂😂😂😂,@docteursellami1820,2 weeks ago,2,0,positive,TV show - humor,Praise for the Series
safia,18,يامنوا بلغولة​ @docteursellami1820 ,@نسمةهواء-ح3ق,2 weeks ago, ,0,positive,TV show - humor,Praise for the Series
safia,18,راكم مأمنين هذا صالح اوڤرت 😅😅😅,@Lilisol08,2 weeks ago,1,0,positive,TV show - humor,Praise for the Series
safia,18,توحشناك على الشاشة ربي يشفيك ويعافيك يارب العالمين,@RebihaBizriche,2 weeks ago, ,0,positive,actor - health,Emotional Response
safia,18,كيف حالك عمي صالح إن شاء الله تكون لباس وبصحة جيدة  ربي يشفيك ونشفوك في المسلسلا ت جديدة توحشنا مسلسلاتك,@AMIRA11111,2 weeks ago, ,0,positive,actor - health,Emotional Response
safia,18,❤❤❤,@manarmennaoui,2 weeks ago,1,0,positive,TV show - enjoyment,Praise for the Series
safia,18,نلقى هنا وحدة قلبها ابيض وحنين، ❤️شافت تعليقي ودارتلي أبو وني  لقناتي 🥺❤️ الله يجعل ايامك كلها سعاده ويفرحك كيما فرحتيني ويفتح عليك بيبان الخير ويرزقك ويحفظلك أحبابك وأعزاءك 🤲🏻🤍🤍🤍,@وصفات-جنان,2 weeks ago,34,3,positive,TV show - appreciation,Praise for the Series
safia,18,صحا فطورك ❤❤,@لؤلؤةالاحلام-د5ح,2 weeks ago,2,0,positive,food - greeting,Emotional Response
safia,18,❤❤,@HadjerMahieddine-b1n,2 weeks ago, ,0,positive,TV show - enjoyment,Praise for the Series
safia,18,تم دعوة الخير,@assialekhal6835,2 weeks ago, ,0,positive,good,Praise for the Series
safia,7,", salut Safia la sœur de toute les vrais blidiate   khôl ssebaa bi ssneaa",@FouziaFifi-d3q,5 hours ago, ,0,positive,Safia - Blida,Praise for the Series
safia,7,😂 كاش نهار يطيح بقلبو عبد القادر 😂,@saraMegari,21 hours ago, ,0,positive,Abdelkader,Humor
safia,7,ديك النوبة 😂😂,@siciledellomoriacci3872,3 days ago, ,0,positive,,Humor
safia,7,إيمان نوال أجمل و أحلى فنانة ❤,@MalakAmira-y9p,8 days ago,1,0,positive,Iman - Nawel,Appreciation for Characters
safia,7,😂😂😂  تركتور تع هدرة,@usmamilano6932,9 days ago, ,0,positive,,Humor
safia,7,Safia et Kamel Abdat ❤❤❤❤,@guzelimkalbim9705,2 weeks ago, ,0,positive,Safia - Kamel Abdat,Appreciation for Characters
safia,7,عاودت غلقت عليها لباب هههه,@BeladjalYasmina,2 weeks ago, ,0,positive,,Humor
safia,7,ياسمين عبد المومون رائعة جدا جدا والمسلمين في القمة❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,@Oum_tarek.,2 weeks ago, ,0,positive,Yasmine - Abdelmomen,Praise for the Series
safia,7,داتها لطيموشة,@miral9071,2 weeks ago, ,0,neutral,,
